group id,image id,fish index,species,length,width,area,gripping points,center point,orientations,avg hsv
1,27,1,haddock,269.74246812638444,60.95900261651269,13511.0,"[[714, 872, 11.183261684257689], [754, 918, 11.183261684257689]]","[732, 892, 11.183261684257689]","(-36.25383773744479, -38.41805534482199)",[ 32.91875923  23.19373708 126.23615953]
1,27,2,hake,452.67467134111166,78.00640999302557,21369.5,"[[238, 861, 8.862624113804822], [192, 798, 8.862624113804822]]","[216, 831, 8.862624113804822]","(144.10262248829193, 141.9301334966632)",[ 74.26349064  18.66345801 114.33849982]
1,27,7,haddock,360.9762221149484,91.09335870413386,18651.0,"[[193, 494, 0.0], [220, 407, 0.0]]","[206, 453, 0.0]","(-162.00919561018992, -157.15195712838369)",[ 35.09610946  35.51978848 134.9320099 ]
1,27,8,whiting,427.2037708563885,79.61155694998057,18418.5,"[[877, 545, 11.233685230396022], [944, 588, 11.233685230396022]]","[907, 564, 11.233685230396022]","(-57.222416086880806, -51.616028993520864)",[ 16.157882    42.60437539 120.21615604]
1,28,1,hake,273.1156426317436,50.635955604688654,9772.0,"[[190, 904, 0.0], [198, 954, 0.0]]","[194, 930, 0.0]","(-10.416028307570715, 173.6128829742355)",[ 52.5         16.0679065  150.93960075]
1,28,6,haddock,378.2492569147044,75.02666192761077,16364.5,"[[143, 710, 0.0], [213, 683, 0.0]]","[175, 698, 0.0]","(-108.93172058984668, -113.12905683478343)",[ 27.97572128  35.34627109 120.93935765]
1,29,1,whiting,431.49905715826,78.91767862779544,22517,"[[607, 872, 0.0], [619, 794, 0.0]]","[612, 840, 0.0]","(-171.235899172122, 7.614711942031021)",[66.46431159 32.60942029 76.86268116]
1,29,6,hake,442.3679714247058,81.83520025025906,21301,"[[721, 564, 11.13066024047304], [785, 615, 11.13066024047304]]","[749, 586, 11.13066024047304]","(-56.24452636143469, -50.78239232236404)",[10.51592489 67.4496317  88.86378255]
1,3,1,haddock,347.6851404,77.62087348130012,17763.0,"[[226, 872, 0.0], [246, 797, 0.0]]","[236, 835, 0.0]","(-164.01519847976542, -159.11800253475437)",[ 37.01791103  33.33519907 118.94295727]
1,3,2,whiting,424.7349726640889,92.64987857520376,24249.0,"[[742, 876, 11.240374817131803], [764, 786, 11.240374817131803]]","[752, 835, 11.240374817131803]","(-165.14613526436762, -162.12130340415865)",[ 28.41512192  26.43512059 118.8596771 ]
1,3,3,horse_mackerel,415.5323647030606,78.05767098754612,20637.0,"[[1005, 557, 11.303318448655602], [927, 554, 11.303318448655602]]","[963, 555, 11.303318448655602]","(90.68477750700914, -85.46773829129853)",[42.22186181 34.1966156  74.13338284]
1,3,4,haddock,387.7532415185016,95.88534820294495,23118.0,"[[668, 517, 11.22858798664039], [763, 504, 11.22858798664039]]","[710, 511, 11.22858798664039]","(-96.581944655178, 80.64329201247136)",[ 22.36733535  33.52710811 115.68592224]
1,3,5,whiting,441.2240413115661,74.24284477308234,20832.0,"[[129, 438, 0.0], [55, 432, 0.0]]","[89, 435, 0.0]","(99.42278061353508, 100.92280471986928)",[ 23.37255171  53.66447519 110.66059444]
1,3,6,whiting,475.3797388628251,106.78014796768171,33203.0,"[[435, 484, 11.009046441638336], [524, 425, 11.009046441638336]]","[477, 456, 11.009046441638336]","(-119.9315118405078, -131.28871619197912)",[ 21.22997973  36.81645274 128.80670893]
1,3,7,horse_mackerel,395.0680421,67.02984409947557,17164.5,"[[305, 74, 0.0], [303, 141, 0.0]]","[304, 108, 0.0]","(0.7472938768260555, -178.6112834104487)",[31.40522944 59.25470077 64.71639148]
1,3,8,haddock,303.23171476509805,55.21775076911409,10949.5,"[[809, 131, 0.0], [777, 176, 0.0]]","[792, 155, 0.0]","(37.203008889765385, 45.23972989608085)",[ 18.5205014   39.53296081 117.80291475]
1,30,1,horse_mackerel,341.0803984,60.5309838,10998.0,"[[475, 952, 11.328210341125196], [483, 892, 11.328210341125196]]","[479, 920, 11.328210341125196]","(-176.22771639062015, 12.372155250518237)",[32.34935841 31.15853586 77.96824552]
1,30,3,haddock,211.6153787,55.4616985,7278.0,"[[526, 719, 10.706404545226643], [476, 743, 10.706404545226643]]","[500, 731, 10.706404545226643]","(58.95450917313684, 57.639062440630106)",[ 22.83008475  28.38760593 119.84819915]
1,30,4,cod,321.6362276,56.92099788,12312.0,"[[846, 651, 11.034980911078597], [828, 597, 11.034980911078597]]","[836, 621, 11.034980911078597]","(160.49149101319188, 157.2584364679562)",[21.52804831 52.57765225 98.09278016]
1,30,6,haddock,295.0297601,55.94640292,12526.5,"[[612, 598, 11.271658455861546], [561, 621, 11.271658455861546]]","[579, 613, 11.271658455861546]","(66.89367314172844, 65.0484877558032)",[ 21.21584182  36.06742837 121.87994317]
1,30,7,hake,352.1431991,56.0357029,12737.5,"[[714, 424, 0.0], [770, 422, 0.0]]","[742, 423, 0.0]","(-91.4917404353727, 88.21008939175394)",[ 21.42509151  27.56878708 120.74201691]
1,35,1,haddock,352.8677484728603,68.35202996254024,16457.5,"[[476, 685, 0.0], [452, 749, 0.0]]","[465, 715, 0.0]","(17.231821757397046, 24.145541960421657)",[ 49.91306131  32.19438179 115.83135124]
1,35,2,haddock,329.8559247,65.76473218982953,11435.5,"[[152, 667, 0.0], [198, 620, 0.0]]","[177, 641, 0.0]","(-130.79464299829144, -135.21299448171143)",[ 18.15941027  31.85487215 121.11333794]
1,35,3,whiting,447.8327573818827,96.21330469326996,30075.5,"[[770, 610, 11.082369695133044], [846, 669, 11.082369695133044]]","[811, 642, 11.082369695133044]","(-52.48738819714364, -42.82947874649029)",[ 30.75266327  44.05499622 117.06584432]
1,35,4,horse_mackerel,332.3148220485406,80.95060222135473,17828.0,"[[729, 421, 0.0], [766, 493, 0.0]]","[747, 456, 0.0]","(-29.744881296942225, -31.798912824294423)",[29.36870842 37.99628355 76.21325992]
1,35,5,whiting,454.5096363512774,96.17692030835671,25745.0,"[[234, 450, 0.0], [279, 365, 0.0]]","[260, 401, 0.0]","(-152.82435972320596, -149.35677595345652)",[ 52.89893413  44.2630788  119.56680063]
1,35,6,horse_mackerel,342.00057945562435,64.28841264178172,15646.0,"[[482, 434, 0.0], [544, 417, 0.0]]","[515, 425, 0.0]","(-103.13402230639632, 71.44976807407227)",[29.22222821 39.08865401 68.05575928]
1,35,7,whiting,364.5360971056547,95.18928511,23133.5,"[[241, 297, 0.0], [256, 203, 0.0]]","[248, 252, 0.0]","(-169.33381324015517, 5.420595283762367)",[ 32.42791145  39.53759384 124.44554379]
1,35,8,haddock,265.70148154895696,86.76404785393545,13708.5,"[[768, 266, 11.056825442625938], [806, 188, 11.056825442625938]]","[788, 225, 11.056825442625938]","(-152.5109034701493, -150.25511870305778)",[ 31.66011048  25.4893462  128.71668791]
1,36,1,haddock,363.7983410534407,64.28841264178172,12894.5,"[[249, 894, 0.0], [266, 832, 0.0]]","[259, 858, 0.0]","(-165.12027824799682, -161.7397328904666)",[ 46.56466671  26.00039172 120.84187504]
1,36,2,haddock,346.3899975035546,71.30918594402827,16453.5,"[[863, 896, 11.10312646925032], [836, 830, 11.10312646925032]]","[847, 857, 11.10312646925032]","(157.03622694014547, 148.82865097228017)",[ 46.07472832  27.90224277 111.41798844]
1,36,3,horse_mackerel,308.3003449,74.88658090739622,15741.5,"[[518, 753, 11.060409954974553], [456, 795, 11.060409954974553]]","[490, 772, 11.060409954974553]","(53.765128094207114, 51.84277341263093)",[34.1552428  36.12097121 75.1499248 ]
1,36,4,haddock,345.9083134855131,70.66116330771806,14471.0,"[[577, 540, 0.0], [609, 603, 0.0]]","[594, 574, 0.0]","(-28.421209224526862, -36.333882082566475)",[ 25.82298638  37.35223863 116.04442649]
1,36,5,horse_mackerel,335.9448838787407,76.15773105863909,18705.0,"[[800, 606, 11.270283502699996], [870, 636, 11.270283502699996]]","[835, 621, 11.270283502699996]","(-65.75832427154641, -63.99665415548856)",[33.7404248  29.68588169 76.78006118]
1,36,6,whiting,405.796838,76.21679604916491,18628.5,"[[331, 478, 0.0], [391, 525, 0.0]]","[358, 499, 0.0]","(-58.90938955081782, -54.98742157501354)",[ 18.19469323  44.55395373 125.89415202]
1,36,7,whiting,424.0,96.0,25812.0,"[[802, 359, 11.217031272391836], [802, 263, 11.217031272391836]]","[802, 302, 11.217031272391836]","(180.0, 0.0)",[ 54.88109099  34.06535653 129.01904088]
1,36,8,whiting,472.7874991561328,115.0,36007.5,"[[292, 134, 10.20909100957027], [292, 19, 10.20909100957027]]","[292, 78, 10.20909100957027]","(177.14854370926292, 3.796051626481842)",[ 30.00783849  37.44155157 120.96269785]
1,37,1,horse_mackerel,329.1798586016613,57.56735185849702,12943.0,"[[430, 814, 0.0], [447, 759, 0.0]]","[439, 784, 0.0]","(-158.07822140604085, 12.121015452585757)",[46.24017078 43.43433378 73.96030077]
1,37,2,haddock,341.1404332,77.10382610480494,16273.5,"[[752, 866, 0.0], [808, 813, 0.0]]","[784, 836, 0.0]","(-128.568354573556, -136.88818800674093)",[ 48.08677887  26.60098259 125.33072283]
1,37,3,haddock,267.12978346056445,93.34345183246651,14971.5,"[[924, 819, 0.0], [1017, 827, 0.0]]","[973, 823, 0.0]","(-83.87091923503198, 93.91157181252866)",[ 50.69183765  19.31397486 121.86993889]
1,37,4,whiting,434.7198659502561,98.8382517,23571.0,"[[851, 532, 11.28488521649112], [939, 577, 11.28488521649112]]","[897, 556, 11.28488521649112]","(-63.230686659720156, -58.750786430109294)",[ 31.64749504  36.9348985  120.23648418]
1,37,5,horse_mackerel,424.2770715284991,70.34912934784623,19446.0,"[[123, 447, 0.0], [53, 440, 0.0]]","[90, 444, 0.0]","(93.65222278030633, 101.1173423438472)",[28.59127188 45.76228705 69.89208868]
1,37,6,haddock,382.5734673389303,69.02897942168927,17139.0,"[[333, 347, 0.0], [279, 304, 0.0]]","[304, 324, 0.0]","(125.88684442492458, 132.08916217383225)",[ 16.05096433  39.19354002 108.85592078]
1,37,7,whiting,444.7435643133956,94.03190947758108,29659.0,"[[699, 259, 0.0], [750, 338, 0.0]]","[725, 299, 0.0]","(-30.502717781575345, -42.15534439522661)",[ 29.35992185  38.71094055 121.35202344]
1,37,8,whiting,395.11936603709785,94.25497334358543,24375.0,"[[536, 89, 0.0], [508, 179, 0.0]]","[522, 134, 0.0]","(16.494891005062243, 19.408971790008962)",[ 25.38053255  41.81243556 118.32550037]
1,38,1,whiting,446.1232999099867,85.00588214941364,22976.5,"[[402, 809, 11.45896785156881], [403, 724, 11.45896785156881]]","[403, 756, 11.45896785156881]","(179.76518254620638, 1.9847031121535643)",[ 57.54781004  46.65314654 122.09030995]
1,38,2,whiting,508.0628662623236,95.63472172804184,26997.0,"[[23, 791, 0.0], [118, 780, 0.0]]","[64, 786, 0.0]","(-93.91824886406737, -102.85133784200575)",[ 36.77383226  34.84103195 127.79529343]
1,38,3,haddock,339.0133277436032,92.80086206496144,18309.5,"[[775, 569, 11.322274106521146], [849, 625, 11.322274106521146]]","[816, 600, 11.322274106521146]","(-57.28232758136067, -49.55741901971401)",[ 24.0820181   34.47291566 123.37192323]
1,38,4,horse_mackerel,338.5765224613965,42.42640687119285,13929.0,"[[255, 511, 0.0], [285, 541, 0.0]]","[277, 533, 0.0]","(-41.689058485388564, -44.28084388345493)",[27.69320231 29.85397102 75.7776603 ]
1,38,5,haddock,378.0467991824644,91.04943712,22346.0,"[[786, 511, 11.221617279766004], [729, 440, 11.221617279766004]]","[752, 469, 11.221617279766004]","(143.60448159309266, 137.27545643825422)",[ 23.18298502  30.58083965 119.03240244]
1,38,6,whiting,401.28889588358913,79.24645102,19264.5,"[[608, 423, 11.20784878639807], [554, 365, 11.20784878639807]]","[584, 397, 11.20784878639807]","(131.75386631300722, 128.47046400115278)",[ 29.61841077  41.38601824 126.06222319]
1,38,9,haddock,381.2881440945687,67.02984409947557,16150.5,"[[65, 267, 0.0], [132, 269, 0.0]]","[103, 268, 0.0]","(-87.02976939280349, 89.66097567554856)",[ 14.92221335  38.87821229 119.9264166 ]
1,39,1,haddock,345.5617112013158,78.56844150166147,16359.5,"[[826, 808, 0.0], [879, 750, 0.0]]","[853, 778, 0.0]","(-138.84094902533695, -133.5627730036781)",[ 35.19895237  22.17809762 128.20428844]
1,39,2,whiting,413.4768493616273,82.87339742040264,21550.5,"[[711, 738, 0.0], [629, 750, 0.0]]","[671, 744, 0.0]","(80.57721938646492, 78.3952376436212)",[ 24.52960079  36.7692046  115.46843339]
1,39,3,horse_mackerel,359.5253655942477,72.27724399837061,18315.0,"[[952, 688, 11.270354258850228], [1022, 670, 11.270354258850228]]","[988, 679, 11.270354258850228]","(-103.50635541258237, -111.17257861942957)",[56.95979197 31.96879507 74.95332372]
1,39,4,whiting,396.7807112054185,99.24716620639605,22857.0,"[[473, 545, 0.0], [376, 566, 0.0]]","[426, 555, 0.0]","(78.11134196037203, -102.29134876286662)",[ 25.6088967   33.7841174  131.91775901]
1,39,5,haddock,372.1475489,75.00666637,18648.5,"[[214, 475, 0.0], [159, 526, 0.0]]","[184, 503, 0.0]","(42.2920825141338, 50.053826050064366)",[ 45.50328689  34.52158556 113.35542582]
1,39,6,whiting,420.8143478981231,93.81364506296512,23628.5,"[[635, 366, 0.0], [684, 446, 0.0]]","[662, 410, 0.0]","(-33.340707346477004, -29.42745640318974)",[ 21.58726159  45.68825897 115.31639545]
1,39,7,horse_mackerel,367.0547399256904,72.80109889280519,14848.5,"[[566, 183, 0.0], [586, 253, 0.0]]","[575, 214, 0.0]","(-14.18111238680282, -20.8011968143778)",[23.95810272 42.97155191 72.75166039]
1,39,8,haddock,371.3137669614449,76.94153624668537,16589.5,"[[290, 201, 0.0], [358, 237, 0.0]]","[326, 220, 0.0]","(-65.34410125591837, -57.840679012092785)",[ 21.55110615  40.19687301 114.08976813]
1,4,1,whiting,409.4753816,81.49846624323675,18403.0,"[[246, 849, 0.0], [237, 930, 0.0]]","[242, 887, 0.0]","(11.359113388562097, 15.592810939266347)",[ 54.12466125  50.01205495 117.42668909]
1,4,2,haddock,293.5412236586969,74.10802925459562,13667.0,"[[809, 810, 0.0], [805, 884, 0.0]]","[807, 843, 0.0]","(1.7569883099082007, -175.1634165542647)",[ 36.55596691  34.19112628 111.14936079]
1,4,3,horse_mackerel,368.4279510260328,71.06335201775947,15103.5,"[[613, 673, 9.73349748447878], [616, 744, 9.73349748447878]]","[615, 711, 9.73349748447878]","(-3.664184320740717, 179.30553971245024)",[33.71758665 64.84       79.08544288]
1,4,4,whiting,466.09571932413337,116.82465493208188,30407.5,"[[853, 582, 10.932003359171446], [945, 510, 10.932003359171446]]","[904, 542, 10.932003359171446]","(-124.95639957553638, -129.68917556012818)",[ 44.86605527  27.07215268 128.82476143]
1,4,5,haddock,390.3506745059179,75.00666637,18503.0,"[[207, 498, 0.0], [282, 497, 0.0]]","[241, 498, 0.0]","(-88.69804732742112, 86.63353933657021)",[ 21.4775393   38.8245486  116.22027547]
1,4,6,horse_mackerel,416.6705646419644,63.15853069855251,15210.0,"[[637, 409, 0.0], [579, 434, 0.0]]","[607, 422, 0.0]","(66.13982480865766, 60.41606148063619)",[32.987455   47.7627359  61.70497436]
1,4,7,whiting,468.1225369959723,89.49860334105779,24531.0,"[[369, 462, 11.178018767189249], [456, 441, 11.178018767189249]]","[410, 452, 11.178018767189249]","(-103.19061071220685, -106.76520250821036)",[ 25.75901546  52.00350601 109.07001288]
1,4,8,haddock,352.8249973948004,89.20201791439474,19857.0,"[[666, 177, 0.0], [672, 88, 0.0]]","[669, 134, 0.0]","(-175.77400182204155, 3.4566191720419943)",[ 19.76941308  41.56261312 109.15733   ]
1,40,1,haddock,373.10937230337663,64.63745044476924,14435.0,"[[293, 855, 0.0], [346, 818, 0.0]]","[325, 833, 0.0]","(-121.62555953512887, -130.9998142394869)",[ 52.9878692   32.87482419 112.80614158]
1,40,2,horse_mackerel,350.0595206147499,38.63935817272331,10004.5,"[[75, 842, 0.0], [113, 835, 0.0]]","[98, 838, 0.0]","(-96.20344790169183, 74.53166034790888)",[47.06988861 31.452659   56.91978081]
1,40,3,haddock,353.48069328125507,65.19202405202648,15961.0,"[[598, 654, 9.69729160528978], [647, 697, 9.69729160528978]]","[620, 673, 9.69729160528978]","(-47.59350644478905, -53.01709307365533)",[ 19.88836922  34.47592126 122.92614483]
1,40,4,haddock,339.6630363060888,92.84934033152848,18956.5,"[[670, 313, 11.205282505310478], [705, 399, 11.205282505310478]]","[689, 359, 11.205282505310478]","(-19.30446387855052, -26.01678294077379)",[ 27.08274586  35.0459993  111.03886147]
1,40,5,whiting,456.6632976899696,89.20201791439474,24852.0,"[[342, 498, 11.308251299767758], [413, 444, 11.308251299767758]]","[380, 469, 11.308251299767758]","(-130.00936619653774, -125.77607771789468)",[ 39.48828611  43.14653916 117.33371254]
1,40,6,whiting,435.2037915426473,111.07204868912793,32279.5,"[[1003, 285, 0.0], [892, 289, 0.0]]","[950, 287, 0.0]","(83.43531570866591, -85.57708857144965)",[ 38.38060263  31.87949962 117.22864706]
1,40,7,horse_mackerel,401.41958923570814,73.75635566,18929.5,"[[217, 208, 0.0], [161, 160, 0.0]]","[190, 185, 0.0]","(129.7130591497647, 132.891904687643)",[32.41437491 47.20404175 66.96973452]
1,40,8,whiting,410.8266557377143,112.0446339634344,29038.0,"[[653, 221, 9.617485971525463], [580, 136, 9.617485971525463]]","[618, 180, 9.617485971525463]","(136.25707241581452, 135.0)",[ 31.66179272  35.35578032 124.0260242 ]
1,41,1,horse_mackerel,303.9079807796862,75.53806987208503,13007.5,"[[595, 926, 0.0], [604, 851, 0.0]]","[600, 883, 0.0]","(-173.57652956344344, 6.42347043655657)",[48.1594292  25.63433387 68.12147866]
1,41,2,haddock,386.19965666284594,80.26207074328447,18996.5,"[[217, 843, 0.0], [258, 912, 0.0]]","[235, 873, 0.0]","(-32.369783937423364, -38.65980825409009)",[ 62.96798595  28.39817191 115.18708632]
1,41,3,horse_mackerel,346.00267377767625,70.0,17194.0,"[[846, 806, 0.0], [916, 806, 0.0]]","[883, 806, 0.0]","(-89.69360837772929, 90.0)",[48.36242848 32.44947752 70.00997683]
1,41,4,whiting,427.3344361535414,93.49331526906082,24854.5,"[[616, 611, 9.687456511606092], [666, 690, 9.687456511606092]]","[642, 652, 9.687456511606092]","(-33.89616656336391, -29.58960856185031)",[ 20.52525787  40.7300648  121.00208278]
1,41,5,haddock,307.5122533883153,67.26812023536856,10432.5,"[[85, 595, 0.0], [18, 589, 0.0]]","[51, 592, 0.0]","(93.14112983563611, -82.37892869070295)",[ 32.78636011  34.14182382 114.33479721]
1,41,6,whiting,409.3288961684249,85.0,22107.5,"[[310, 449, 0.0], [270, 524, 0.0]]","[291, 484, 0.0]","(27.21611155730748, 29.4949558176877)",[ 16.90487616  40.52612957 126.69238277]
1,41,7,whiting,360.1215278767038,105.75916035975324,22736.5,"[[841, 263, 11.183729445890917], [773, 344, 11.183729445890917]]","[812, 298, 11.183729445890917]","(41.78451600825179, 39.41739424346893)",[ 48.30797474  25.87685416 136.52750037]
1,41,8,haddock,269.4388751377695,83.24061508662703,14978.5,"[[258, 223, 10.168225487702776], [218, 150, 10.168225487702776]]","[238, 186, 10.168225487702776]","(151.3895403340348, 146.54669054592733)",[ 23.76707383  29.77242915 127.87315723]
1,42,1,whiting,362.9441326444584,92.19544457292888,20134.0,"[[926, 805, 11.161649798486662], [1018, 811, 11.161649798486662]]","[972, 808, 11.161649798486662]","(-87.69789170756337, 95.6061659514666)",[ 75.99971939  27.54321334 125.70869077]
1,42,2,haddock,276.27539523399963,68.8839604,13406.0,"[[125, 714, 0.0], [58, 730, 0.0]]","[92, 722, 0.0]","(75.1960198437295, -103.19061071220685)",[ 35.05363322  31.14492946 125.06640937]
1,42,3,whiting,380.629979097948,69.40461079784254,16769.0,"[[388, 718, 0.0], [332, 677, 0.0]]","[362, 699, 0.0]","(125.95242800009929, 129.93638314696994)",[ 38.18392527  44.97082771 120.6623208 ]
1,42,4,haddock,360.13042446853217,72.13875518748573,19869.5,"[[831, 695, 11.153160900257662], [781, 643, 11.153160900257662]]","[804, 667, 11.153160900257662]","(137.5755825563163, 131.02750405924934)",[ 28.79704602  31.34255605 115.42918176]
1,42,5,haddock,361.7528948444591,77.15568676384133,17524.0,"[[624, 575, 9.731049829363885], [681, 627, 9.731049829363885]]","[652, 601, 9.731049829363885]","(-53.24344697289432, -48.05559345775294)",[ 25.12058125  35.9411299  110.46406781]
1,42,6,whiting,380.6367993105628,113.1591799192624,27686.0,"[[249, 434, 0.0], [255, 547, 0.0]]","[252, 489, 0.0]","(-3.3997141591232594, 176.7845160082518)",[ 35.51717105  38.04194079 128.78611842]
