group id,image id,fish index,species,length,width,area,gripping points,avg hsv,bounding box
1,24,3,hake,492.3050633,84.48076704,29617.5,"[[424, 367], [343, 343]]",[31.928025773880695 34.33884681812143 106.88079580178025],"[[992, 160], [1158, 639]]"
1,24,4,haddock,366.8358558,68.65857558,19985,"[[836, 793], [903, 808]]",[42.4999754601227 31.59828220858896 129.23283435582823],"[[1578, 617], [1704, 994]]"
1,24,5,whiting,314.9284756,88.36288814,22733,"[[762, 574], [754, 486]]",[34.471235011471364 27.94298948097485 143.86952945759924],"[[1231, 490], [1677, 600]]"
1,24,6,whiting,422.5125472,88.23264702,28733,"[[397, 764], [346, 692]]",[42.04446958787629 48.93296989645478 123.76311458547625],"[[864, 647], [1253, 907]]"
1,24,7,haddock,393.4806101,84.59314393,24068.5,"[[31, 846], [115, 836]]",[37.532072234025165 30.238805360353 130.92155580977283],"[[708, 640], [804, 1040]]"
1,24,8,haddock,376.6503227,80.45495634,23596.5,"[[403, 827], [446, 895]]",[43.09802776967018 39.94767126714756 123.1215027311012],"[[979, 758], [1324, 991]]"
1,24,9,horse_mackerel,406.5208121,57.03507693,18721.5,"[[1053, 596], [996, 598]]",[57.548439294289594 38.37373421025159 61.723666353481576],"[[1764, 432], [1838, 861]]"
1,24,10,whiting,497.9307242,98.31073187,37436,"[[674, 336], [577, 320]]",[28.79080060064807 46.27967017044706 128.12711083010618],"[[1252, 111], [1414, 613]]"
1,24,11,haddock,329.0341421,84.59905437,21834,"[[825, 387], [866, 313]]",[43.518787168859255 27.389529644981078 127.2478825013516],"[[1416, 262], [1751, 438]]"
1,24,12,whiting,374.8577209,92.97311439,25442.5,"[[855, 237], [885, 149]]",[22.647447795823666 40.48797370456303 122.86368909512761],"[[1402, 118], [1805, 264]]"
1,24,13,horse_mackerel,452.0357053,82.76472679,25463.5,"[[168, 218], [93, 183]]",[25.64409722222222 41.945100308641976 95.41778549382715],"[[690, 39], [907, 464]]"
1,24,14,hake,399.0458008,58,17887.5,"[[165, 622], [107, 622]]",[39.931693989071036 30.07469945355191 130.76907103825135],"[[785, 462], [860, 866]]"
1,24,15,whiting,433.543115,103.576059,33869,"[[638, 955], [620, 853]]",[40.04467273944297 25.2716451791275 139.1136171822706],"[[1099, 878], [1578, 996]]"
1,25,0,cod,0,0,5561,"[0, 0]",[20.056974118464478 54.08528747611603 70.71721382664582],"[[1071, 608], [1452, 835]]"
1,25,1,hake,450.7177238,62.64982043,23782.5,"[[896, 762], [839, 736]]",[36.42529304936437 26.352526002971768 95.0384678883936],"[[1499, 582], [1724, 1012]]"
1,25,2,cod,359.9899192,67.62396025,17358.5,"[[172, 613], [199, 551]]",[18.962465428684315 53.036179940170456 101.80081277868713],"[[677, 501], [1029, 667]]"
1,25,3,hake,365.8461501,96.21330469,27192.5,"[[72, 776], [148, 717]]",[50.27925049023168 29.178117510349335 100.71541143147651],"[[677, 604], [1015, 999]]"
1,25,4,haddock,194.4904735,43.829214,8454.5,"[[747, 676], [767, 715]]",[20.008190102664667 46.79236359441689 118.29599723151459],"[[1300, 635], [1606, 886]]"
1,25,5,whiting,436.580037,80.41144197,25176,"[[572, 302], [493, 287]]",[33.68231117353309 26.762874531835205 141.79513888888889],"[[1186, 106], [1288, 546]]"
1,25,6,whiting,419.8228958,91.43850392,29053,"[[370, 326], [301, 266]]",[34.37867272850648 47.57586347289136 126.3140055642261],"[[863, 171], [1184, 511]]"
1,25,7,hake,362.7332061,68.41052551,19880.5,"[[125, 331], [59, 349]]",[37.91426032874278 29.969050792240484 121.31951231551409],"[[694, 200], [827, 551]]"
1,25,8,horse_mackerel,402.1992834,77.89736838,24362.5,"[[599, 768], [637, 700]]",[36.12075502137614 42.08574655158506 109.61002661934339],"[[1113, 608], [1511, 867]]"
1,25,9,haddock,276.9155958,82.09750301,15599,"[[140, 164], [208, 210]]",[28.132031496062993 45.33700787401575 141.5739842519685],"[[693, 80], [986, 354]]"
1,25,10,haddock,386.6157471,82.20097323,22929,"[[163, 877], [177, 958]]",[59.39530600882265 32.61895584393336 124.80877125358688],"[[678, 889], [1085, 986]]"
1,25,11,whiting,460.8290784,81.3019065,29570.5,"[[968, 573], [1049, 580]]",[38.926245051398915 50.894707076083705 101.97880834359094],"[[1719, 331], [1835, 807]]"
1,25,12,horse_mackerel,429.171738,74,22006,"[[407, 568], [333, 568]]",[27.47839258665241 55.50779648935222 81.61757105943153],"[[1024, 400], [1106, 838]]"
1,25,13,whiting,453.4469038,111.4629983,38894,"[[556, 857], [574, 967]]",[42.957053347200734 28.28325004439258 137.309302148601],"[[1066, 866], [1567, 1015]]"
1,25,14,haddock,392.9911273,77.46612163,23191,"[[556, 463], [632, 478]]",[19.610896919883064 48.964538406134814 123.60365207812566],"[[1256, 265], [1382, 662]]"
1,26,0,cod,207.8024568,48.76474136,8871,"[[619, 655], [642, 698]]",[22.869727592267136 49.98462214411248 78.34281634446397],"[[1071, 607], [1453, 836]]"
1,26,1,hake,235.4371589,86.97700846,16730.5,"[[527, 975], [540, 889]]",[55.8864785420341 19.633568489124045 123.33274544385655],"[[1115, 917], [1593, 1005]]"
1,26,2,cod,377.951632,66.70832032,17909.5,"[[276, 354], [303, 293]]",[21.234811614808333 48.68857658445891 108.20063433039864],"[[780, 245], [1150, 411]]"
1,26,3,hake,472.8399035,85.14693183,29065,"[[477, 616], [412, 561]]",[24.76431501508628 29.19001932399905 105.73593924805913],"[[971, 441], [1299, 819]]"
1,26,4,haddock,362.1119815,68.35934464,19585.5,"[[965, 647], [1033, 654]]",[33.52432675943538 25.871808989888876 128.22119331264392],"[[1730, 457], [1825, 837]]"
1,26,5,whiting,430.7806941,86.68333173,24420,"[[226, 425], [159, 480]]",[52.7256654987717 39.36305424670775 141.71434899923483],"[[717, 330], [1033, 662]]"
1,26,6,whiting,0,0,5070,"[0, 0]",[17.420981713185757 77.94090471607315 104.04100096246391],"[[939, 307], [1184, 703]]"
1,26,7,hake,348.4876544,63.3245608,17948.5,"[[783, 466], [766, 527]]",[31.295922816962825 22.71367055488935 117.43230131908862],"[[1349, 451], [1734, 573]]"
1,26,8,horse_mackerel,333.9719251,61.29437168,16785,"[[663, 317], [724, 311]]",[21.860858938547487 65.10538873370577 95.21525837988827],"[[1376, 114], [1465, 571]]"
1,26,9,haddock,368.2880583,82.73451517,21690.5,"[[487, 303], [546, 245]]",[15.298025867937373 42.1022918084865 114.27724075334694],"[[1058, 137], [1350, 410]]"
1,26,10,haddock,360.8170052,75.58438992,21364,"[[612, 796], [544, 829]]",[45.73978840846366 33.38670653173873 137.5841306347746],"[[1203, 688], [1423, 1030]]"
1,26,12,haddock,243.4570115,62.24146528,12857.5,"[[933, 415], [976, 460]]",[22.197759487882944 45.47561347355586 114.84971803078798],"[[1583, 341], [1832, 648]]"
1,26,13,whiting,387.7410117,88.5663593,23996.5,"[[886, 254], [966, 292]]",[30.3771177749518 59.17738031751241 101.1402551585511],"[[1598, 89], [1799, 449]]"
1,26,14,horse_mackerel,187.6747123,79.40403012,11801,"[[216, 162], [257, 230]]",[23.149620738517964 62.59939984996249 88.14953738434609],"[[672, 139], [1001, 453]]"
1,26,15,whiting,420.3722699,99.02019996,33981,"[[937, 775], [854, 829]]",[50.50307924703695 25.607192656286312 124.31777248431327],"[[1517, 668], [1841, 1036]]"
1,27,1,hake,159.7057471,65.4599114,8435,"[[548, 580], [610, 559]]",[23.476057647605764 41.52161785216178 79.60006973500697],"[[1242, 506], [1510, 856]]"
1,27,2,cod,351.488484,71.84010022,18137.5,"[[486, 714], [542, 759]]",[17.551115442928307 53.92089018843405 106.29017760450509],"[[1123, 601], [1366, 887]]"
1,27,3,hake,452.5174403,92.20086767,28639,"[[232, 869], [177, 795]]",[66.38067223999725 20.869955619775002 115.0767881102281],"[[680, 741], [1062, 1023]]"
1,27,4,whiting,194.7682215,74.06078585,12219,"[[944, 622], [1018, 619]]",[47.992771664926515 20.75720825636495 139.2154847000241],"[[1711, 530], [1805, 965]]"
1,27,5,whiting,238.7326234,102.6498904,18394,"[[30, 227], [114, 168]]",[14.531960531960532 54.746567996568 117.89130201630202],"[[686, 94], [899, 424]]"
1,27,6,hake,383.1256329,69.12307864,18988,"[[221, 260], [238, 327]]",[27.02857290216102 38.668574965186444 122.71277528495538],"[[738, 229], [1134, 356]]"
1,27,7,horse_mackerel,447.2909796,71.16881339,23302.5,"[[369, 711], [437, 732]]",[28.47380381264992 57.552371333585825 118.9926356099819],"[[1018, 491], [1205, 927]]"
1,27,8,haddock,370.5052618,88.54377448,21981.5,"[[187, 491], [215, 407]]",[16.28384904310499 44.06895009837238 121.45640314791629],"[[680, 391], [1054, 534]]"
1,27,9,haddock,265.7541919,82.73451517,17769.5,"[[51, 742], [133, 731]]",[21.234981157171358 41.86649301706939 122.1238638882731],"[[727, 617], [852, 1015]]"
1,27,10,whiting,439.4856423,94.03190948,31130.5,"[[878, 537], [957, 588]]",[38.44645517066523 54.263651633759075 107.70002852343676],"[[1539, 360], [1828, 745]]"
1,27,11,horse_mackerel,377.260397,74.21590126,21447.5,"[[873, 776], [855, 704]]",[34.55051197659535 50.842612909124156 89.74817151215944],"[[1386, 707], [1802, 843]]"
1,27,12,whiting,297.8119548,121.9262072,26549.5,"[[122, 655], [243, 640]]",[36.56107637338097 43.72830132499628 134.32801101682298],"[[797, 514], [994, 1014]]"
1,27,13,haddock,371.0054642,83,23090.5,"[[497, 376], [497, 293]]",[30.398877121347454 41.20560588660627 130.55608013270384],"[[976, 297], [1384, 389]]"
1,27,14,whiting,0,0,5485.5,"[0, 0]",[15.228283898305085 64.34092514124293 114.74399717514125],"[[1008, 93], [1163, 518]]"
1,27,15,haddock,341.9234076,74.63243263,20365.5,"[[720, 843], [763, 904]]",[31.06305523368096 30.57275975280031 127.19660100424875],"[[1363, 790], [1678, 1012]]"
1,28,0,cod,222.9034678,44.92215489,8547.5,"[[760, 543], [803, 530]]",[24.82107898930116 43.20305030730708 68.04700660141134],"[[1450, 449], [1657, 847]]"
1,28,1,hake,453.1155689,65.55150647,22753.5,"[[961, 683], [900, 659]]",[32.77991131011323 32.81564558487967 88.72764455159943],"[[1596, 503], [1790, 945]]"
1,28,2,cod,324.6973167,71.70076708,17425,"[[850, 539], [905, 585]]",[20.154886709502875 61.47029647164919 105.2916243940931],"[[1529, 437], [1781, 698]]"
1,28,3,hake,315.0064112,59,19354,"[[640, 806], [581, 806]]",[41.20349043681193 24.066460352087667 105.4724772969408],"[[1232, 512], [1370, 1012]]"
1,28,4,haddock,252.2732658,59.53990259,12355,"[[837, 399], [845, 458]]",[28.19917832029707 48.25574780753733 136.64241131389744],"[[1382, 390], [1750, 529]]"
1,28,5,hake,383.4898793,66.2721661,19031.5,"[[213, 895], [219, 961]]",[56.06543977792629 20.04544286228345 140.04945252660258],"[[729, 915], [1140, 991]]"
1,28,6,horse_mackerel,264.3599577,76.21679605,17578.5,"[[812, 336], [872, 289]]",[25.13498823265718 51.22890283536927 97.67275579961897],"[[1406, 103], [1705, 477]]"
1,28,7,haddock,387.4643187,84.50443775,23316,"[[135, 699], [214, 669]]",[27.199611830724443 34.21640437112358 125.0848065482469],"[[768, 498], [938, 864]]"
1,28,8,haddock,381.555058,71.25307011,21463,"[[695, 725], [766, 719]]",[33.541939022717926 41.24258353521964 108.1075101704987],"[[1426, 529], [1522, 926]]"
1,28,9,whiting,385.6507147,77.47257579,25029.5,"[[415, 809], [486, 778]]",[48.42684125673391 35.89210019267823 118.78899767999685],"[[1033, 542], [1264, 993]]"
1,28,10,horse_mackerel,338.3418546,69.26037828,20387,"[[764, 273], [695, 267]]",[27.834161161209433 61.44051695037855 82.9251097072865],"[[1421, 111], [1501, 458]]"
1,28,11,whiting,463.5632102,106.4706532,35448,"[[510, 650], [520, 544]]",[32.80587239474926 42.15008464463131 136.34873588099796],"[[942, 544], [1452, 689]]"
1,28,12,haddock,397.4275195,80.65358021,24540,"[[488, 786], [565, 762]]",[37.12009460055317 41.4243395999519 129.23962801138413],"[[1133, 585], [1309, 975]]"
1,28,13,whiting,399.2833725,98.4073168,26960,"[[491, 335], [551, 413]]",[37.200818623688924 41.53952417498081 127.60238277966597],"[[1072, 248], [1423, 510]]"
1,28,14,whiting,421.0187493,99.689518,27235.5,"[[240, 382], [263, 479]]",[15.986567972558223 52.08358909550461 124.38931215020762],"[[747, 357], [1182, 508]]"
1,28,15,whiting,141.7838225,56.5862174,9018,"[[841, 886], [802, 845]]",[55.273804394657475 38.6622145626885 141.3441404566997],"[[1414, 772], [1825, 968]]"
1,29,0,cod,191.3441451,58.13776741,7997,"[[960, 852], [1004, 890]]",[56.39001579011296 28.60500425118426 85.57439572452326],"[[1488, 810], [1848, 1003]]"
1,29,1,hake,453.1640239,76.02631123,25677.5,"[[304, 450], [270, 382]]",[27.028332950455624 36.27314495750058 115.15950685351099],"[[743, 338], [1176, 564]]"
1,29,3,hake,454.6283487,83.09632964,29548,"[[714, 556], [778, 609]]",[27.47488828119789 37.97972387113987 86.11218568665377],"[[1326, 382], [1662, 756]]"
1,29,4,haddock,382.4135759,67.44627492,18673.5,"[[80, 749], [145, 731]]",[25.000262315723205 38.65153979329521 113.65836000209852],"[[721, 553], [864, 929]]"
1,29,5,whiting,361.6055259,93.04837452,26208.5,"[[135, 323], [42, 326]]",[24.36254560499492 48.556625418437584 129.11825328167902],"[[707, 163], [817, 612]]"
1,29,6,hake,377.1249501,53.85164807,17613,"[[896, 779], [844, 793]]",[52.253554765607646 33.36647411686292 97.5271606309709],"[[1563, 643], [1705, 1026]]"
1,29,7,horse_mackerel,409.3276055,68.8839604,22691,"[[692, 359], [745, 403]]",[23.508292556185857 54.787251548088165 110.40276274195644],"[[1311, 199], [1632, 530]]"
1,29,8,haddock,255.2238654,87.59566199,18251.5,"[[285, 256], [313, 339]]",[23.16060442525634 49.70982191041554 116.00631408526714],"[[812, 245], [1120, 403]]"
1,29,9,haddock,152.588787,75.53806987,10005,"[[777, 814], [786, 739]]",[28.996666993432015 49.879227526713066 107.82766395451426],"[[1439, 749], [1818, 846]]"
1,29,10,whiting,432.9093537,101.9656805,33629.5,"[[601, 878], [615, 777]]",[26.81467373787688 28.082276070204227 133.13677517653608],"[[1069, 797], [1553, 933]]"
1,29,11,horse_mackerel,284.1018611,74.24957912,15780,"[[559, 287], [506, 339]]",[24.58523856858847 65.15743041749504 75.17693836978131],"[[1127, 238], [1487, 510]]"
1,29,12,haddock,386.2958237,68.18357573,22051,"[[919, 479], [987, 474]]",[30.472491765334283 34.34639010059646 113.75750022255853],"[[1679, 270], [1768, 673]]"
1,29,13,whiting,285.5889109,94.49338601,20686.5,"[[224, 747], [297, 807]]",[38.84142271383618 37.18084294841232 127.71593401354058],"[[712, 684], [1061, 990]]"
1,29,14,whiting,326.9997677,83.43260753,21590,"[[300, 246], [280, 165]]",[35.97556862208852 35.77195861251652 137.34076302475046],"[[810, 151], [1149, 284]]"
1,29,15,whiting,471.8734107,103.247276,36694.5,"[[494, 534], [422, 460]]",[36.893555764832506 47.93302838692318 134.7370375353155],"[[932, 364], [1338, 700]]"
1,30,0,cod,0,0,5710,"[0, 0]",[18.04849923690012 55.35017805663897 74.43530608784127],"[[1299, 171], [1390, 592]]"
1,30,1,hake,462.8660893,70.06425622,24835,"[[701, 436], [771, 439]]",[25.123039854643125 28.765572540190387 120.20188015957658],"[[1425, 187], [1510, 662]]"
1,30,2,cod,327.3044251,69.89277502,17821,"[[846, 658], [823, 592]]",[23.227440197965358 53.37860874346989 102.07335716249656],"[[1389, 573], [1740, 712]]"
1,30,4,haddock,361.7091369,77.17512553,21182,"[[539, 704], [473, 744]]",[21.85181746437027 33.98537672345759 120.81611810036674],"[[1108, 611], [1353, 931]]"
1,30,5,whiting,393.341593,93.55746897,24702.5,"[[200, 625], [217, 533]]",[29.236328202680667 31.399554547985524 136.00477270015512],"[[666, 541], [1089, 640]]"
1,30,6,whiting,411.3352094,89.84430978,27711,"[[465, 351], [491, 437]]",[14.679529963078672 52.60870491337688 121.86946180062482],"[[985, 307], [1414, 475]]"
1,30,7,hake,406.3454148,63.95310782,18066,"[[102, 741], [39, 752]]",[40.88241341991342 23.546266233766232 131.9207251082251],"[[699, 594], [803, 1003]]"
1,30,8,horse_mackerel,406.0302855,80.30566605,23700.5,"[[462, 965], [469, 885]]",[41.03121506934382 31.82823432001656 96.4300972883461],"[[924, 907], [1373, 1011]]"
1,30,9,haddock,374.0982146,80.62257748,22195.5,"[[624, 626], [550, 658]]",[25.12634003721095 39.32595020820413 131.38158943917782],"[[1216, 506], [1412, 862]]"
1,30,10,haddock,371.7256441,83.00602388,23137,"[[489, 188], [560, 231]]",[17.729253553493916 44.556387777683206 120.41837603200273],"[[1121, 38], [1369, 363]]"
1,30,11,whiting,253.28147,78.91767863,14800.5,"[[805, 130], [793, 52]]",[18.148944591029025 40.069854881266494 122.0976253298153],"[[1330, 53], [1802, 158]]"
1,30,12,horse_mackerel,318.150966,75.60423269,19487,"[[209, 675], [255, 735]]",[27.615116279069767 65.76142568250758 82.49115267947421],"[[796, 533], [1150, 832]]"
1,30,13,whiting,479.0518289,90.80198236,35434,"[[842, 287], [931, 305]]",[35.88125782663142 27.616724641714207 133.84981216084597],"[[1571, 43], [1716, 523]]"
1,30,14,whiting,334.2246043,90.13878189,22340,"[[197, 816], [247, 891]]",[63.177037917822695 45.876337693222354 141.519046989915],"[[695, 782], [1103, 1009]]"
1,30,15,haddock,323.4669307,40.45985665,18546.5,"[[741, 217], [772, 191]]",[36.78381234150465 52.49165257819104 119.95239856297549],"[[1326, 82], [1584, 349]]"
1,31,0,cod,419.6309015,89.88882022,27377,"[[137, 601], [213, 649]]",[23.808858480374504 53.34630896651062 84.19945984875766],"[[727, 441], [993, 802]]"
1,31,1,hake,370.6144603,77.02596965,23762.5,"[[635, 680], [633, 603]]",[30.431276877274232 26.74942110486272 115.71981475355607],"[[1140, 617], [1559, 701]]"
1,31,2,hake,463.5487596,89.14033879,29254,"[[530, 471], [595, 410]]",[24.299909026584455 30.287273829980794 96.90666801442097],"[[1073, 265], [1430, 616]]"
1,31,3,haddock,222.6418434,78.5684415,15857.5,"[[953, 667], [895, 614]]",[28.765184449136754 34.933486523413244 107.25549621165072],"[[1477, 573], [1789, 802]]"
1,31,4,whiting,448.2671669,85.21150157,25733.5,"[[71, 440], [156, 446]]",[27.910763358778627 42.05179389312977 123.9256106870229],"[[749, 218], [842, 666]]"
1,31,5,hake,287.2972569,51.2445119,10895.5,"[[187, 247], [136, 242]]",[40.78614834673816 41.38498659517426 116.57676496872207],"[[815, 132], [884, 425]]"
1,31,6,horse_mackerel,304.8471997,64.49806199,13987.5,"[[949, 738], [1013, 746]]",[22.959941377625793 61.16421243631795 99.79119268616093],"[[1695, 560], [1804, 1001]]"
1,31,7,haddock,373.4027226,79.906195,20654.5,"[[380, 706], [323, 650]]",[21.11962314427103 54.86553102398173 119.6557860677579],"[[905, 576], [1183, 853]]"
1,31,8,whiting,458.1356503,107,34976,"[[263, 938], [263, 831]]",[54.07721572495421 23.434155276877554 133.66740876426658],"[[687, 853], [1179, 977]]"
1,31,9,horse_mackerel,423.502199,69.26037828,22556,"[[771, 768], [840, 774]]",[28.726233924226626 62.49148418491484 95.50160757733751],"[[1521, 547], [1600, 992]]"
1,31,10,haddock,389.9022261,78.81624198,23498,"[[320, 474], [384, 428]]",[40.89148196254242 43.33175514308459 127.23366992081117],"[[896, 288], [1168, 607]]"
1,31,11,whiting,375.0305849,112.4455424,34026,"[[482, 887], [552, 799]]",[59.909394705489206 26.955656292680093 143.3062214860663],"[[976, 637], [1396, 1003]]"
1,31,12,haddock,199.7679153,64.28063472,11210,"[[907, 815], [913, 879]]",[61.463977698405785 37.49725585852426 121.13912361703981],"[[1444, 828], [1816, 914]]"
1,31,13,cod,383.0053971,67,15117.5,"[[107, 294], [40, 294]]",[21.65505900561037 71.25214419294512 101.6305539433804],"[[715, 154], [789, 537]]"
1,31,14,whiting,441.1145431,84.71717653,25841,"[[163, 340], [247, 351]]",[28.54092377874929 61.56829500095039 131.3727048089717],"[[834, 121], [952, 559]]"
1,31,15,whiting,231.8630523,87.20665112,13752,"[[234, 246], [321, 240]]",[22.591068238656664 65.31868524473026 115.84658806716685],"[[897, 140], [1011, 549]]"
1,32,1,cod,336.0200229,81.49233093,20065.5,"[[355, 766], [335, 845]]",[29.289028090437505 46.40236860135069 108.2461583635118],"[[881, 762], [1238, 905]]"
1,32,3,haddock,377.9390576,77.89736838,21924.5,"[[140, 870], [208, 832]]",[35.40250358937545 34.458722182340274 124.24551328068917],"[[736, 681], [964, 1022]]"
1,32,4,whiting,335.2375267,97.08243919,23188,"[[616, 147], [561, 227]]",[52.33826216273635 26.99694072657744 144.56864244741874],"[[1154, 98], [1471, 296]]"
1,32,5,whiting,405.9545399,85.63293759,29236.5,"[[684, 728], [747, 670]]",[41.70430325104546 40.74804397679752 131.0439430729799],"[[1259, 547], [1590, 885]]"
